Age,AgeGroup,Gender,MaritalStatus,Department,JobRole,JobLevel,JobSatisfaction,WorkLifeBalance,MonthlyIncome,YearsAtCompany,OverTime,RemoteWork,StockOptions,Attrition,AttritionBinary
38,35–44,Male,Married,Engineering,Senior Engineer,5,2,3,14936,5,No,On-site,1,No,0
31,25–34,Female,Married,People & HR,Recruiter,3,1,3,10633,17,Yes,Hybrid,3,No,0
24,Under 25,Male,Single,Sales & Marketing,Sales Executive,2,2,1,11834,2,No,On-site,0,No,0
31,25–34,Male,Married,Engineering,Senior Engineer,3,2,2,4765,8,No,Remote,2,No,0
30,25–34,Male,Single,Sales & Marketing,Sales Executive,2,4,3,11935,0,No,On-site,0,No,0
31,25–34,Female,Divorced,Engineering,Software Engineer,3,1,3,18445,0,Yes,Remote,1,No,0
22,Under 25,Male,Divorced,Engineering,Software Engineer,2,4,1,12099,0,No,Hybrid,2,Yes,1
32,25–34,Male,Married,Sales & Marketing,Sales Executive,3,4,4,12068,1,No,On-site,2,No,0
32,25–34,Male,Married,Engineering,Engineering Manager,1,4,3,8026,0,No,Hybrid,2,Yes,1
35,35–44,Female,Married,Product & Design,Product Manager,3,4,2,5071,0,No,Remote,1,No,0
22,Under 25,Female,Single,Sales & Marketing,Account Manager,4,4,3,8513,0,No,Remote,3,No,0
22,Under 25,Female,Divorced,Sales & Marketing,Marketing Specialist,4,4,3,12479,3,No,On-site,2,No,0
22,Under 25,Female,Single,Engineering,Software Engineer,2,3,2,7814,2,Yes,Hybrid,0,Yes,1
22,Under 25,Male,Single,Sales & Marketing,Account Manager,2,4,3,8642,4,No,Hybrid,0,No,0
37,35–44,Female,Married,Finance & Legal,Finance Manager,1,3,3,13525,0,No,On-site,3,No,0
30,25–34,Female,Married,Engineering,Software Engineer,1,4,3,11643,7,Yes,Hybrid,0,No,0
40,35–44,Male,Single,Engineering,DevOps,2,2,3,9439,1,No,Remote,0,No,0
35,35–44,Female,Married,Finance & Legal,Financial Analyst,2,4,1,6087,10,Yes,Hybrid,0,No,0
27,25–34,Male,Single,Product & Design,Product Analyst,3,4,1,10454,5,No,Hybrid,0,No,0
22,Under 25,Female,Married,Product & Design,UX Designer,1,2,3,9020,3,No,Remote,1,No,0
35,35–44,Female,Married,Engineering,Software Engineer,3,1,3,12860,1,Yes,On-site,2,No,0
35,35–44,Male,Single,People & HR,Recruiter,3,2,2,19008,1,No,Remote,1,Yes,1
33,25–34,Male,Divorced,Product & Design,UX Designer,2,3,2,5910,6,No,Hybrid,2,No,0
35,35–44,Male,Single,Engineering,Software Engineer,1,3,3,7692,7,No,Remote,2,No,0
43,35–44,Male,Single,Sales & Marketing,Marketing Specialist,2,2,3,6422,0,No,On-site,0,Yes,1
39,35–44,Female,Single,Product & Design,UX Designer,4,2,3,11604,0,Yes,On-site,1,No,0
25,25–34,Female,Divorced,Finance & Legal,Finance Manager,2,3,3,7874,0,Yes,Remote,2,No,0
39,35–44,Female,Married,Product & Design,Product Manager,1,3,2,18488,3,No,Remote,2,No,0
25,25–34,Male,Single,Sales & Marketing,Sales Executive,1,4,2,2207,11,Yes,Remote,1,Yes,1
26,25–34,Male,Divorced,Engineering,Data Scientist,3,3,1,12101,2,Yes,Remote,3,Yes,1
29,25–34,Male,Single,Product & Design,UX Designer,3,4,3,10940,0,No,Hybrid,1,No,0
40,35–44,Male,Single,Product & Design,Product Manager,4,4,3,13172,0,No,Remote,0,No,0
34,25–34,Male,Single,Product & Design,Product Analyst,3,3,2,12544,3,No,Remote,3,No,0
27,25–34,Male,Single,Product & Design,Product Analyst,2,1,4,10747,4,No,On-site,1,No,0
45,45+,Male,Single,Sales & Marketing,Account Manager,1,4,3,7347,4,No,Hybrid,0,No,0
36,35–44,Female,Divorced,Finance & Legal,Financial Analyst,1,3,2,3924,0,No,Hybrid,1,Yes,1
29,25–34,Non-binary,Single,Product & Design,Product Analyst,4,4,3,12416,7,Yes,Remote,0,No,0
37,35–44,Female,Married,Engineering,Software Engineer,3,3,4,8852,2,No,Hybrid,1,No,0
33,25–34,Female,Single,Engineering,Data Scientist,3,3,3,2000,0,No,Hybrid,3,Yes,1
31,25–34,Female,Single,Finance & Legal,Finance Manager,2,2,2,8685,1,No,Remote,3,No,0
25,25–34,Male,Single,Engineering,Software Engineer,4,3,3,3638,10,No,Hybrid,2,No,0
34,25–34,Male,Divorced,Product & Design,Product Manager,4,1,3,15979,3,No,Hybrid,2,No,0
35,35–44,Male,Married,Engineering,Software Engineer,2,3,1,12096,5,No,Remote,0,No,0
44,35–44,Male,Single,Engineering,Software Engineer,3,3,3,21242,2,No,Remote,1,No,0
23,Under 25,Male,Divorced,People & HR,Recruiter,2,4,3,10461,0,Yes,Remote,0,Yes,1
32,25–34,Male,Single,Engineering,Senior Engineer,1,1,3,2000,5,No,Hybrid,0,No,0
38,35–44,Male,Single,Engineering,Senior Engineer,5,2,3,10427,1,No,Remote,2,No,0
37,35–44,Female,Married,People & HR,HR Manager,1,2,3,4754,4,No,Remote,1,Yes,1
22,Under 25,Male,Married,Engineering,DevOps,2,1,3,7453,7,No,Hybrid,3,No,0
31,25–34,Non-binary,Single,Sales & Marketing,Sales Executive,4,3,4,16794,2,No,Hybrid,2,No,0
38,35–44,Female,Single,Product & Design,Product Analyst,4,3,4,9384,0,Yes,Remote,3,Yes,1
31,25–34,Female,Married,Engineering,Senior Engineer,4,4,4,13988,1,Yes,Hybrid,1,No,0
42,35–44,Male,Single,Product & Design,Product Analyst,2,4,2,9527,0,No,Remote,0,No,0
25,25–34,Male,Married,Finance & Legal,Finance Manager,4,3,3,2845,3,No,Hybrid,1,Yes,1
24,Under 25,Male,Single,Engineering,Senior Engineer,1,1,2,12033,0,No,Hybrid,0,Yes,1
36,35–44,Female,Divorced,Product & Design,Product Analyst,3,4,3,9123,3,No,Hybrid,3,No,0
35,35–44,Male,Single,Finance & Legal,Finance Manager,2,1,3,13729,0,No,Hybrid,2,No,0
31,25–34,Male,Married,Engineering,Senior Engineer,3,3,1,17559,4,No,Hybrid,3,No,0
35,35–44,Female,Single,People & HR,HR Specialist,4,3,4,2000,6,No,Remote,2,No,0
28,25–34,Male,Single,Finance & Legal,Finance Manager,1,4,4,2000,3,Yes,Hybrid,3,Yes,1
33,25–34,Male,Married,Sales & Marketing,Sales Executive,4,3,4,6256,0,No,Remote,2,No,0
22,Under 25,Male,Single,Product & Design,Product Manager,2,1,2,6353,0,No,Hybrid,1,Yes,1
41,35–44,Female,Single,Engineering,Engineering Manager,1,4,3,5273,3,Yes,Hybrid,3,No,0
23,Under 25,Female,Married,Engineering,Engineering Manager,2,4,2,7749,1,No,Hybrid,1,Yes,1
34,25–34,Female,Married,Product & Design,Product Analyst,2,2,4,2000,7,No,On-site,3,Yes,1
28,25–34,Female,Divorced,Product & Design,Product Analyst,1,3,3,11834,10,No,Hybrid,0,Yes,1
30,25–34,Male,Single,Sales & Marketing,Marketing Specialist,3,4,3,10560,1,No,Remote,1,No,0
44,35–44,Male,Married,Product & Design,Product Manager,3,3,2,11750,4,Yes,Remote,1,No,0
46,45+,Female,Single,Sales & Marketing,Sales Executive,4,2,2,7640,0,No,Remote,3,No,0
27,25–34,Female,Single,Engineering,Software Engineer,3,2,2,13077,2,No,Remote,1,No,0
29,25–34,Female,Single,Finance & Legal,Financial Analyst,5,4,4,19530,3,No,On-site,1,No,0
39,35–44,Female,Married,Engineering,DevOps,2,1,3,12257,0,No,On-site,2,No,0
25,25–34,Male,Single,Product & Design,Product Manager,5,2,4,7268,0,Yes,Hybrid,0,Yes,1
22,Under 25,Female,Single,People & HR,Recruiter,3,4,2,3617,3,No,On-site,2,Yes,1
25,25–34,Male,Single,People & HR,HR Manager,1,1,3,2000,2,No,Remote,1,Yes,1
26,25–34,Female,Married,Engineering,Senior Engineer,1,3,4,10413,2,No,Remote,0,No,0
45,45+,Female,Married,Sales & Marketing,Marketing Specialist,2,4,1,12026,2,No,On-site,1,No,0
22,Under 25,Male,Married,Finance & Legal,Legal Counsel,5,2,3,13486,1,No,Hybrid,2,No,0
37,35–44,Female,Single,Sales & Marketing,Account Manager,2,1,3,10903,2,No,Hybrid,2,No,0
28,25–34,Female,Single,Product & Design,Product Manager,1,3,3,3397,2,No,Hybrid,1,Yes,1
45,45+,Male,Divorced,Engineering,Engineering Manager,2,3,3,5734,5,Yes,On-site,3,No,0
40,35–44,Female,Single,Product & Design,Product Manager,2,4,3,6752,0,Yes,Hybrid,1,No,0
39,35–44,Male,Single,People & HR,Recruiter,3,4,3,12498,2,No,On-site,1,No,0
34,25–34,Male,Single,Engineering,Data Scientist,2,1,4,5495,1,No,Remote,1,No,0
27,25–34,Female,Married,Finance & Legal,Financial Analyst,2,1,3,6108,6,Yes,Remote,1,No,0
22,Under 25,Non-binary,Single,Product & Design,Product Manager,4,3,3,8866,2,Yes,Remote,2,Yes,1
37,35–44,Female,Divorced,Product & Design,Product Manager,2,3,3,4715,9,No,Hybrid,1,Yes,1
33,25–34,Female,Married,Engineering,Senior Engineer,2,4,4,13811,2,No,Remote,0,No,0
36,35–44,Female,Single,Engineering,Software Engineer,3,3,3,13721,0,No,Remote,1,No,0
43,35–44,Male,Single,Sales & Marketing,Marketing Specialist,2,4,4,11054,0,Yes,Remote,0,No,0
26,25–34,Male,Married,Engineering,Data Scientist,1,3,1,8935,2,No,Hybrid,0,No,0
33,25–34,Female,Married,Sales & Marketing,Marketing Specialist,3,2,1,6828,0,No,Hybrid,1,Yes,1
28,25–34,Female,Married,Engineering,Software Engineer,3,4,3,7677,5,No,Hybrid,0,No,0
31,25–34,Male,Single,People & HR,HR Manager,1,3,2,6012,1,Yes,Remote,2,Yes,1
34,25–34,Male,Divorced,Sales & Marketing,Account Manager,3,4,3,2000,6,No,Remote,0,No,0
24,Under 25,Male,Single,Product & Design,UX Designer,1,1,3,7730,3,No,Remote,0,Yes,1
29,25–34,Female,Divorced,Sales & Marketing,Marketing Specialist,4,2,3,16761,1,No,Hybrid,1,No,0
25,25–34,Male,Single,Product & Design,Product Analyst,1,1,2,13388,2,No,Remote,2,Yes,1
31,25–34,Non-binary,Divorced,Sales & Marketing,Sales Executive,2,1,3,2532,0,Yes,Hybrid,2,Yes,1
41,35–44,Female,Divorced,Engineering,Software Engineer,1,4,3,6946,4,Yes,Hybrid,1,Yes,1
25,25–34,Female,Married,Engineering,Engineering Manager,2,4,3,18856,0,Yes,Remote,0,No,0
34,25–34,Non-binary,Married,Engineering,Senior Engineer,4,4,3,22450,0,No,On-site,1,Yes,1
41,35–44,Female,Divorced,Finance & Legal,Financial Analyst,3,3,3,10776,9,No,Hybrid,1,No,0
32,25–34,Male,Married,Engineering,Senior Engineer,2,3,3,11279,0,Yes,Hybrid,0,No,0
22,Under 25,Male,Married,People & HR,HR Manager,2,1,2,11781,1,No,On-site,1,No,0
33,25–34,Male,Divorced,Sales & Marketing,Marketing Specialist,3,4,3,12251,3,No,Hybrid,2,No,0
29,25–34,Male,Married,Engineering,DevOps,2,1,3,5814,1,No,Remote,2,Yes,1
22,Under 25,Male,Single,Product & Design,Product Analyst,1,3,3,10720,0,No,Hybrid,2,No,0
30,25–34,Male,Divorced,Sales & Marketing,Account Manager,3,3,3,15460,2,No,On-site,3,Yes,1
32,25–34,Female,Married,Finance & Legal,Finance Manager,2,1,3,13371,0,No,Hybrid,0,No,0
32,25–34,Male,Married,Engineering,Software Engineer,3,3,2,9610,3,No,Hybrid,3,No,0
31,25–34,Male,Single,People & HR,HR Specialist,4,2,2,3580,0,No,On-site,1,Yes,1
25,25–34,Male,Married,Engineering,DevOps,4,3,3,9969,9,No,Hybrid,0,No,0
38,35–44,Non-binary,Married,Engineering,Data Scientist,2,3,3,15817,1,No,Hybrid,2,No,0
28,25–34,Female,Married,Finance & Legal,Finance Manager,2,1,3,9288,8,Yes,Remote,0,Yes,1
35,35–44,Female,Divorced,Engineering,Engineering Manager,4,4,3,5885,7,No,On-site,0,No,0
32,25–34,Female,Single,Product & Design,Product Analyst,2,4,3,2000,1,No,On-site,2,No,0
24,Under 25,Male,Single,Sales & Marketing,Sales Executive,1,2,4,10852,7,No,Remote,0,Yes,1
40,35–44,Female,Married,Finance & Legal,Legal Counsel,4,4,3,14652,2,No,On-site,3,No,0
40,35–44,Female,Single,Product & Design,UX Designer,3,3,4,8234,0,No,On-site,0,Yes,1
33,25–34,Female,Married,Engineering,DevOps,3,3,4,15608,2,No,Remote,3,No,0
44,35–44,Male,Single,Sales & Marketing,Sales Executive,2,4,3,6156,0,Yes,Remote,0,Yes,1
44,35–44,Male,Divorced,Sales & Marketing,Sales Executive,1,4,2,7762,0,No,Hybrid,0,No,0
32,25–34,Female,Single,Sales & Marketing,Account Manager,3,4,3,15298,1,No,Remote,1,No,0
33,25–34,Female,Married,Sales & Marketing,Marketing Specialist,1,4,2,12768,1,Yes,Remote,2,No,0
33,25–34,Male,Single,Product & Design,Product Analyst,4,1,4,14467,10,No,Hybrid,1,Yes,1
29,25–34,Male,Single,Finance & Legal,Legal Counsel,2,4,2,8768,4,No,Hybrid,0,Yes,1
29,25–34,Male,Single,Sales & Marketing,Sales Executive,5,1,1,2000,2,No,On-site,0,No,0
44,35–44,Female,Married,Engineering,DevOps,2,2,3,11852,1,No,Remote,1,No,0
23,Under 25,Female,Married,Product & Design,UX Designer,4,1,3,11873,1,No,Remote,0,Yes,1
30,25–34,Male,Divorced,Engineering,Data Scientist,3,3,3,10650,0,Yes,Remote,2,No,0
29,25–34,Male,Single,Finance & Legal,Finance Manager,2,4,3,19742,1,No,Remote,1,No,0
22,Under 25,Male,Married,Sales & Marketing,Sales Executive,2,2,2,2000,7,No,Hybrid,0,Yes,1
24,Under 25,Male,Single,Product & Design,Product Analyst,4,2,3,9585,4,No,Hybrid,2,No,0
37,35–44,Male,Married,Engineering,Senior Engineer,4,2,2,7120,2,No,Hybrid,3,No,0
33,25–34,Female,Single,Sales & Marketing,Account Manager,3,3,3,13025,0,No,Hybrid,0,No,0
26,25–34,Male,Divorced,Sales & Marketing,Marketing Specialist,2,2,2,17144,2,Yes,Hybrid,1,No,0
29,25–34,Female,Divorced,Engineering,DevOps,2,2,3,8676,6,No,Remote,2,No,0
36,35–44,Male,Divorced,People & HR,HR Manager,2,4,2,8517,1,No,On-site,2,No,0
43,35–44,Male,Married,Sales & Marketing,Sales Executive,3,2,3,9073,0,Yes,Hybrid,1,Yes,1
24,Under 25,Female,Single,People & HR,Recruiter,1,4,2,2000,1,No,Remote,1,No,0
22,Under 25,Female,Single,Engineering,Data Scientist,2,1,3,12161,0,No,Hybrid,2,Yes,1
38,35–44,Female,Married,Sales & Marketing,Account Manager,4,1,2,3617,3,No,Hybrid,0,Yes,1
26,25–34,Male,Single,Sales & Marketing,Marketing Specialist,2,3,1,11337,3,No,Remote,1,No,0
37,35–44,Male,Married,Engineering,Engineering Manager,5,2,3,2000,2,No,Hybrid,3,No,0
24,Under 25,Male,Married,Engineering,Software Engineer,4,4,3,7223,0,No,Remote,2,No,0
22,Under 25,Male,Single,Product & Design,Product Analyst,1,1,3,10838,0,No,Remote,1,Yes,1
25,25–34,Female,Single,People & HR,Recruiter,3,3,3,2000,4,No,Remote,0,No,0
40,35–44,Female,Single,Finance & Legal,Finance Manager,1,2,2,11170,7,Yes,Hybrid,1,No,0
43,35–44,Male,Divorced,Sales & Marketing,Marketing Specialist,3,3,2,8838,0,No,On-site,1,Yes,1
34,25–34,Female,Married,People & HR,Recruiter,3,1,3,9306,2,No,Hybrid,1,Yes,1
26,25–34,Male,Single,Sales & Marketing,Marketing Specialist,4,4,1,10431,0,Yes,Hybrid,1,No,0
34,25–34,Male,Married,Engineering,Engineering Manager,3,2,3,14884,6,No,Hybrid,0,No,0
38,35–44,Female,Single,People & HR,HR Manager,2,2,4,9600,5,No,Hybrid,3,No,0
28,25–34,Male,Single,Engineering,Software Engineer,3,4,4,5651,1,No,Hybrid,1,No,0
31,25–34,Male,Single,Engineering,DevOps,1,4,3,2000,3,No,Remote,1,No,0
36,35–44,Male,Single,Finance & Legal,Legal Counsel,3,4,2,11147,4,No,Hybrid,2,No,0
35,35–44,Male,Married,People & HR,Recruiter,4,3,2,13099,3,No,Hybrid,1,No,0
30,25–34,Female,Single,Product & Design,UX Designer,1,4,3,15800,0,No,Remote,1,No,0
39,35–44,Male,Married,Product & Design,Product Manager,2,3,3,2011,0,Yes,On-site,2,No,0
30,25–34,Male,Married,Engineering,Software Engineer,4,3,3,5541,8,No,On-site,0,No,0
30,25–34,Male,Divorced,Sales & Marketing,Sales Executive,2,4,2,5916,11,No,Hybrid,0,No,0
47,45+,Male,Married,People & HR,HR Manager,2,3,3,10035,3,No,Hybrid,0,No,0
32,25–34,Male,Single,Sales & Marketing,Sales Executive,5,4,3,17294,3,Yes,Hybrid,2,Yes,1
34,25–34,Female,Single,Sales & Marketing,Account Manager,2,2,2,8771,0,Yes,Hybrid,2,No,0
32,25–34,Male,Single,People & HR,HR Specialist,2,3,3,8465,1,Yes,Hybrid,1,No,0
45,45+,Male,Married,Engineering,DevOps,2,3,3,8093,0,No,Hybrid,1,No,0
23,Under 25,Male,Single,Finance & Legal,Finance Manager,2,4,2,20183,4,No,Hybrid,1,No,0
36,35–44,Female,Married,Sales & Marketing,Marketing Specialist,1,1,2,12930,2,No,Hybrid,0,Yes,1
34,25–34,Female,Married,Engineering,Engineering Manager,4,4,3,11838,0,Yes,On-site,1,No,0
22,Under 25,Male,Single,Sales & Marketing,Account Manager,2,4,2,16822,5,Yes,Remote,2,No,0
26,25–34,Male,Married,Sales & Marketing,Account Manager,4,2,3,7280,4,No,Hybrid,1,No,0
30,25–34,Male,Single,Engineering,Engineering Manager,3,2,3,15737,12,Yes,Hybrid,1,No,0
28,25–34,Male,Single,People & HR,HR Manager,2,2,3,10383,1,No,Remote,0,No,0
27,25–34,Female,Married,People & HR,HR Manager,4,3,2,17595,0,No,On-site,1,No,0
28,25–34,Male,Divorced,Finance & Legal,Financial Analyst,2,2,3,13087,0,No,Hybrid,0,No,0
49,45+,Female,Single,Product & Design,UX Designer,1,4,3,14460,3,No,Remote,1,No,0
30,25–34,Non-binary,Single,Engineering,Engineering Manager,1,4,4,11817,1,No,Hybrid,0,No,0
29,25–34,Female,Single,People & HR,HR Specialist,3,3,4,2000,0,No,Remote,2,No,0
26,25–34,Male,Married,Product & Design,UX Designer,5,3,4,15622,4,Yes,Remote,0,Yes,1
22,Under 25,Male,Single,Sales & Marketing,Sales Executive,1,3,1,9725,2,No,Remote,3,Yes,1
38,35–44,Female,Single,Finance & Legal,Legal Counsel,5,2,3,3471,0,No,On-site,0,No,0
35,35–44,Female,Divorced,Engineering,DevOps,2,2,1,19751,5,No,Hybrid,2,No,0
24,Under 25,Male,Divorced,Sales & Marketing,Marketing Specialist,1,3,4,9623,0,No,Remote,1,No,0
28,25–34,Female,Married,People & HR,HR Manager,2,4,3,9120,1,Yes,On-site,2,No,0
22,Under 25,Male,Married,People & HR,Recruiter,2,1,4,6950,5,Yes,Remote,0,No,0
22,Under 25,Male,Divorced,Product & Design,Product Analyst,2,1,3,8571,0,Yes,On-site,0,Yes,1
22,Under 25,Male,Single,People & HR,HR Specialist,3,4,4,2000,2,No,Hybrid,2,No,0
37,35–44,Male,Single,Engineering,Senior Engineer,2,3,4,13418,3,No,Hybrid,2,No,0
22,Under 25,Female,Divorced,Product & Design,UX Designer,2,4,3,5922,0,No,Hybrid,1,No,0
31,25–34,Male,Divorced,People & HR,HR Manager,4,1,3,11017,0,No,Hybrid,0,No,0
23,Under 25,Male,Married,Product & Design,Product Manager,2,1,3,7573,2,Yes,On-site,1,No,0
22,Under 25,Non-binary,Single,Engineering,Software Engineer,2,2,3,13783,7,No,Remote,2,No,0
36,35–44,Male,Single,Engineering,DevOps,2,2,4,11028,2,No,Hybrid,1,No,0
37,35–44,Female,Married,People & HR,HR Specialist,2,3,3,10111,10,No,On-site,0,No,0
41,35–44,Female,Single,Engineering,Senior Engineer,4,1,4,15579,1,No,Hybrid,0,Yes,1
28,25–34,Female,Married,Sales & Marketing,Account Manager,3,3,3,7836,2,No,On-site,2,No,0
26,25–34,Male,Single,Product & Design,Product Manager,2,2,3,13658,10,No,On-site,0,No,0
33,25–34,Male,Married,Engineering,DevOps,3,1,3,4080,5,No,Hybrid,3,No,0
32,25–34,Female,Married,People & HR,HR Specialist,5,2,3,5837,6,No,Hybrid,0,No,0
42,35–44,Male,Single,Finance & Legal,Financial Analyst,2,4,2,10591,7,No,Hybrid,2,No,0
35,35–44,Non-binary,Married,Sales & Marketing,Marketing Specialist,2,2,3,14687,3,No,Remote,1,No,0
22,Under 25,Female,Single,Finance & Legal,Finance Manager,2,2,3,11827,1,No,Remote,0,No,0
38,35–44,Male,Divorced,Engineering,Data Scientist,1,4,2,2981,0,No,Remote,1,Yes,1
37,35–44,Female,Married,Product & Design,Product Manager,4,4,3,10922,5,Yes,Hybrid,1,No,0
30,25–34,Male,Single,Finance & Legal,Finance Manager,1,4,2,6790,0,No,Hybrid,3,No,0
32,25–34,Male,Married,Engineering,Senior Engineer,2,2,1,13574,9,No,Hybrid,0,No,0
43,35–44,Male,Single,Sales & Marketing,Sales Executive,4,2,2,16540,5,No,On-site,1,No,0
42,35–44,Non-binary,Single,Engineering,Engineering Manager,4,2,3,10493,2,No,Remote,1,No,0
22,Under 25,Male,Single,Product & Design,Product Manager,4,2,3,6388,0,No,Hybrid,0,No,0
46,45+,Female,Married,Finance & Legal,Legal Counsel,2,3,2,8748,0,No,Remote,0,Yes,1
31,25–34,Female,Single,Engineering,Software Engineer,2,4,1,12306,1,No,Remote,0,No,0
28,25–34,Male,Single,Sales & Marketing,Account Manager,2,3,3,5663,1,Yes,Remote,0,Yes,1
37,35–44,Male,Single,Engineering,Data Scientist,3,3,3,11212,2,No,Hybrid,0,No,0
29,25–34,Male,Married,Sales & Marketing,Marketing Specialist,5,2,2,9552,0,No,On-site,2,Yes,1
27,25–34,Male,Single,Engineering,Software Engineer,3,4,3,5869,3,No,Hybrid,1,No,0
33,25–34,Male,Married,Product & Design,Product Manager,3,4,2,16788,8,Yes,Remote,1,No,0
30,25–34,Female,Single,People & HR,HR Manager,5,4,2,11204,4,Yes,Remote,0,No,0
42,35–44,Male,Married,Engineering,DevOps,4,3,3,16069,1,No,Remote,3,No,0
30,25–34,Male,Married,Finance & Legal,Finance Manager,3,4,4,7476,7,Yes,Hybrid,1,No,0
40,35–44,Female,Married,Engineering,Engineering Manager,1,2,4,15465,0,No,Remote,3,No,0
34,25–34,Male,Single,Finance & Legal,Financial Analyst,2,3,3,9314,1,No,Remote,1,No,0
22,Under 25,Male,Divorced,Engineering,DevOps,1,2,3,4147,7,Yes,Hybrid,0,Yes,1
31,25–34,Female,Divorced,Engineering,Data Scientist,4,1,3,5687,2,No,Hybrid,1,No,0
22,Under 25,Female,Married,Sales & Marketing,Marketing Specialist,2,3,3,19859,1,No,Remote,2,No,0
29,25–34,Male,Single,Product & Design,Product Manager,2,1,3,2000,0,No,On-site,1,No,0
36,35–44,Male,Divorced,People & HR,HR Specialist,3,1,4,11672,1,Yes,Remote,0,Yes,1
34,25–34,Male,Single,Sales & Marketing,Sales Executive,1,4,2,16274,0,No,Hybrid,3,No,0
33,25–34,Male,Married,Sales & Marketing,Sales Executive,2,4,2,13465,1,No,On-site,0,Yes,1
39,35–44,Female,Divorced,Sales & Marketing,Account Manager,1,2,2,11968,1,No,On-site,1,Yes,1
30,25–34,Female,Single,Engineering,Senior Engineer,3,1,3,5265,3,No,Hybrid,1,Yes,1
36,35–44,Male,Single,Product & Design,Product Analyst,3,3,3,4632,3,Yes,Hybrid,1,Yes,1
26,25–34,Female,Married,Engineering,Engineering Manager,2,2,1,6967,4,No,Hybrid,1,Yes,1
31,25–34,Male,Single,Engineering,DevOps,2,2,1,12991,0,No,Hybrid,0,Yes,1
31,25–34,Female,Married,Engineering,DevOps,2,2,2,8829,0,No,Hybrid,3,No,0
28,25–34,Male,Married,Finance & Legal,Legal Counsel,3,3,2,11158,7,No,Remote,2,No,0
36,35–44,Female,Single,Sales & Marketing,Account Manager,2,1,1,9989,4,Yes,On-site,1,Yes,1
27,25–34,Female,Married,Sales & Marketing,Sales Executive,2,2,3,2000,2,No,Hybrid,0,No,0
30,25–34,Male,Married,Engineering,Engineering Manager,1,4,1,9393,3,No,Hybrid,0,No,0
38,35–44,Male,Single,Product & Design,Product Manager,4,4,3,5130,8,No,Hybrid,3,No,0
22,Under 25,Male,Married,Sales & Marketing,Marketing Specialist,4,2,4,10311,0,Yes,Hybrid,3,Yes,1
24,Under 25,Female,Single,Engineering,Senior Engineer,3,3,3,2000,0,No,Remote,0,Yes,1
30,25–34,Female,Married,Finance & Legal,Legal Counsel,3,3,3,9773,0,No,Remote,2,No,0
46,45+,Non-binary,Single,Sales & Marketing,Marketing Specialist,2,1,4,10324,2,No,Remote,1,No,0
47,45+,Male,Married,Engineering,Engineering Manager,2,4,3,7443,2,Yes,Remote,1,No,0
27,25–34,Female,Married,Engineering,Senior Engineer,1,1,2,7217,4,Yes,Hybrid,2,No,0
26,25–34,Female,Single,Product & Design,Product Analyst,2,1,1,4696,3,Yes,Hybrid,3,Yes,1
24,Under 25,Male,Married,People & HR,Recruiter,4,2,3,8792,0,No,Hybrid,1,No,0
38,35–44,Male,Married,Engineering,Software Engineer,4,3,2,4585,1,Yes,On-site,3,No,0
31,25–34,Non-binary,Married,Finance & Legal,Legal Counsel,2,1,2,8741,0,Yes,On-site,0,Yes,1
